"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Ecklonia radiata",1168,"Ling (2014)","UP2","St. Helen Island",34.052,-119.747,"OA","2013",2.5,4,NA,NA,3.5,1.4,"SD","Fish Richness",2,2,"","1","Kelp versus Barren Data (Unpublished)","",NA,NA,1,NA,"Observational","Spatial","no","no","yes","no","no","Transect","Species Richness",34.052,-119.747,"Both",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.4,-0.356674943938732,-0.356674943938732,0.5392,-0.31749309288115,1.0126002330034,"Single","1","Single","Erect","Low",NA,57,"Southern California Bight","Warm Temperate Northeast Pacific","Temperate Northern Pacific"
"Ecklonia radiata",1165,"Kingsford (2011)","UP1","Cape Banks, New South Wales, Australia",-34,151.246,"OA","2011",11,14,NA,NA,0,0,"SE","Fish Richness",6,6,"","25","Kelp versus Barren Data (Unpublished)","",NA,NA,1,NA,"Observational","Spatial","no","no","yes","no","no","Transect","Species Richness",-34,151.246,"Both",25,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.22314355131421,-0.22314355131421,0,NA,NA,"Single","1","Single","Erect","Low",NA,2,"Manning-Hawkesbury","East Central Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1130,"Salter et al (2010)","62","Western Australia",-34.367,115.017,"OA","1 month",0.235076294,0.42265211,0.235076294,0.926259337,0,0.503607227,"SE","Girella zebra",4,4,"1.5 h video",NA,"Kelp Clearance",NA,13,31,5,"experiment","Experimental","Spatial","yes","no","no","no","no","Video",NA,-34.367,115.017,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-01-05","Girella zebra","Centrarchiformes","Girellidae ","2","Herbivore","34",NA,"Demersal",0,1.007214454,-0.141390068070219,-0.141390068070219,0.12531021726327,-0.22877210134613,0.503271042147145,"Single","1","Single","Erect","Low",NA,6,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1131,"Salter et al (2010)","62","Western Australia",-34.367,115.017,"OA","1 month",2.627593692,10.34093086,3.756368512,13.22441422,1.12877482,2.883483368,"SE","Kyphosus cornelii",4,4,"1.5 h video",NA,"Kelp Clearance",NA,13,31,5,"experiment","Experimental","Spatial","yes","no","no","no","no","Video",NA,-34.367,115.017,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-01-05","Kyphosus cornelii","Centrarchiformes","Kyphosidae","2","Herbivore","70",NA,"Demersal",2.25754964,5.766966736,-1.13984884765142,-1.13984884765142,0.161468116261321,-1.52996918359064,0.646300356421062,"Single","1","Single","Erect","Low",NA,6,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1360,"Smith et al. (2014)","68","Western Australia",-34.3,115.1,"","October 2000 to January 200",4.41,5.72,NA,NA,0.5,0.32,"SE","Mean abundance transformed to log (x+1). Canopy transects",6,6,"m2","125","Figure 2 Means (1 SE) for (a) the total number of fish (abundance), in each combination of Habitat  Region (n = 16 sites per combination of levels and a site consisted of counts summed across six transects) of Australasian temperate reef fishes. Standard errors are based on n = 4 location means within each region","Fig 2",NA,NA,10,"barren","Observational","Spatial","no","yes","no","no","barren","transect","Abundance",-34.3,115.1,"Adult",125,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22474487139159,0.783836717690617,-0.216839061676668,-0.216839061676668,0.0108092965958209,-1.17564095046429,0.390922151850358,"Single","1","Single","Erect","Low",NA,2,"Leeuwin","Southwest Australian Shelf","Temperate Australasia"
"Ecklonia radiata",1097,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,0.9,2.85,1.15,0.48,0.25,"SE","Mean number of individual Ruanoho whero",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,158.75,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,1.2747548783982,0.573058858191876,0.573058858191876,0.0376002456583132,0.330097733805805,0.0484960173610143,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1098,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",2.37,4.49,2.85,6.03,0.48,1.54,"SE","Mean number of individual Ruanoho whero",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho whero)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,128.75,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",4.89505873304907,7.85249005093289,-0.488015511157169,-0.488015511157169,0.0989730965866754,-0.376559074909498,0.0486222951419104,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1012,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0.48,0.42,0.6,0.06,0.12,"SE","Mean number of individual Karalepis stewarti",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,158.75,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0.611882341631134,-0.0845573880280631,-0.0845573880280631,0.00852050849128376,-0.194964392172034,0.0482231196700577,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",1011,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.36,0.3,0.42,0.3,0.06,0,"SE","Mean number of individual Karalepis stewarti",104,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,218.75,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0,0.0451204352804695,0.0451204352804694,0.00194636678200692,0.119316582849567,0.0288917834837913,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",974,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.92,0.83,1.16,1.19,0.24,0.36,"SE","Mean number of individual Forsterygion malcolmi",104,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion malcolmi)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,133.75,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",2.44752936652454,1.8356470248934,0.0480092191863606,0.0480092191863604,0.0543242743886052,0.0382254546552283,0.0480825430207062,"Single","1","Single","Erect","Low",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",743,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Febrero",0.4978,0.4978,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,365,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.964,147.667,"Both",1000,5000,"0,485","0,508",NA,NA,"0","0","1SE","02-06-01","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0,0,0,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",770,"Edgar et al. (2004)","3","Little Swanport",-42.276,148.015,"OA","Octubre",0.0545,0.0982,0,0.1527,0,0.0545,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 9 (Pinctilabrus laticlavius)",600,365,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Pinctilabrus laticlavius abundance",-42.276,148.015,"Both",1000,5000,"0,05","0",NA,NA,"0","0","1SE","10-03-00","Pictilabrus laticlavius","Perciformes","Labridae","3,5","Invertivore","23",NA,"Demersal",0,0.0545,-0.040605754925943,-0.040605754925943,0.00082093518747581,-0.904773754166494,0.734884628852377,"Mixed","1.25","Multi","Erect","Low",NA,16,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",730,"Edgar et al. (2004)","3","Return Point",-42.633,148.025,"OA","May",0.8898,0.0417,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 7 ( Acanthaluteres vittiger )",600,90,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Acanthaluteres vittiger abundance",-42.633,148.025,"Both",1000,5000,"1,885","0,769",NA,NA,"1,115","0,788","1SE","21-02-00","Acanthaluteres vittiger","Tetraodontiformes","Monacanthidae","2","Omnivore","35",NA,"Demersal",0,0,0.595617009358122,0.595617009358122,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,18,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",757,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Marzo",0.7636,0.9927,0.9345,1.1927,0.1709,0.2,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 9 (Pinctilabrus laticlavius)",600,30,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Pinctilabrus laticlavius abundance",-42.964,147.667,"Both",1000,5000,"1,364","0,661",NA,NA,"0,224","0,171","1SE","02-06-01","Pictilabrus laticlavius","Perciformes","Labridae","3,5","Invertivore","23",NA,"Demersal",0.1709,0.2,-0.122133328554756,-0.122133328554756,0.0064879328165817,-0.982665554142719,0.747135965941551,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",740,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Mayo",0.4181,1.2743,0,1.4934,0,0.2191,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,30,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.964,147.667,"Both",1000,5000,"0,485","0,508",NA,NA,"0","0","1SE","02-06-01","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0.2191,-0.472354365263068,-0.472354365263068,0.00309362734366294,-4.4094853622418,2.28696342998539,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",741,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Agosto",0.1593,0.458,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,90,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.964,147.667,"Both",1000,5000,"0,485","0,508",NA,NA,"0","0","1SE","02-06-01","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0,-0.229249258892248,-0.229249258892248,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",742,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Febrero",1.6726,1.6726,1.9712,1.9712,0.2986,0.2986,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,180,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.964,147.667,"Both",1000,5000,"0,485","0,508",NA,NA,"0","0","1SE","02-06-01","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0.2986,0.2986,0,0,0.00832186027337397,0,0.666666666666667,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",731,"Edgar et al. (2004)","3","Return Point",-42.633,148.025,"OA","August",0.0614,0.0363,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 7 ( Acanthaluteres vittiger )",600,180,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Acanthaluteres vittiger abundance",-42.633,148.025,"Both",1000,5000,"1,885","0,769",NA,NA,"1,115","0,788","1SE","21-02-00","Acanthaluteres vittiger","Tetraodontiformes","Monacanthidae","2","Omnivore","35",NA,"Demersal",0,0,0.0239321142036228,0.0239321142036227,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,18,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",732,"Edgar et al. (2004)","3","Return Point",-42.633,148.025,"OA","Febrero",3.5174,0.747,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 7 ( Acanthaluteres vittiger )",600,365,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Acanthaluteres vittiger abundance",-42.633,148.025,"Both",1000,5000,"1,885","0,769",NA,NA,"1,115","0,788","1SE","21-02-00","Acanthaluteres vittiger","Tetraodontiformes","Monacanthidae","2","Omnivore","35",NA,"Demersal",0,0,0.950036575950075,0.950036575950075,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,18,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",752,"Edgar et al. (2004)","3","Little Swanport",-42.276,148.015,"OA","Noviembre",0,1.9912,0,2.3695,0,0.3783,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,30,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.276,148.015,"Both",1000,5000,"0,758","1,25",NA,NA,"0","0","1SE","10-03-00","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0.3783,-1.09567464468077,-1.09567464468077,0.00533163639105842,-5.93927728659948,3.60625122392638,"Mixed","1.25","Multi","Erect","Low",NA,16,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",754,"Edgar et al. (2004)","3","Little Swanport",-42.276,148.015,"OA","Abril",1.6925,2.4292,0,2.927,0,0.4978,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,180,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.276,148.015,"Both",1000,5000,"0,758","1,25",NA,NA,"0","0","1SE","10-03-00","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0.4978,-0.241856867774057,-0.241856867774057,0.00702429754462068,-1.66990143109535,0.899047565797857,"Mixed","1.25","Multi","Erect","Low",NA,16,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",739,"Edgar et al. (2004)","3","Lobster Point",-42.964,147.667,"OA","Marzo",0.1792,0.5376,0,0,0,0,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,7,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.964,147.667,"Both",1000,5000,"0,485","0,508",NA,NA,"0","0","1SE","02-06-01","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0,0,-0.265386516780956,-0.265386516780956,0,NA,NA,"Mixed","1.25","Multi","Erect","Low",NA,15,"Bassian","Southeast Australian Shelf","Temperate Australasia"
"Ecklonia radiata, Sargassum verruculosum",755,"Edgar et al. (2004)","3","Little Swanport",-42.276,148.015,"OA","Octubre",2.6881,3.9226,3.1858,4.6991,0.4977,0.7765,"SD","Fish Density",3,3,"/ 100 m2","22,36067977","Cleared vs No cleared kelp (Assorted fucaleans)","Fig. 8 (Notolabrus tetricus)",600,365,NA,"experiment","Experimental","Temporal","yes","no","no","no","kelp","transect","Notolabrus tetricus abundance",-42.276,148.015,"Both",1000,5000,"0,758","1,25",NA,NA,"0","0","1SE","10-03-00","Notolabrus tetricus","Eupercaria","Labridae","3,5","Invertivore","50",NA,"Demersal",0.4977,0.7765,-0.288725425911244,-0.288725425911244,0.0143644420629621,-1.51031931216315,0.856755368724413,"Mixed","1.25","Multi","Erect","Low",NA,16,"Bassian","Southeast Australian Shelf","Temperate Australasia"
